unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,"xstaff17",staff17,"xstaff18",staff18,"xstaff19",staff19,"xstaff20",staff20,"xstaff21",staff21,"xstaff22",staff22,"xstaff23",staff23,"xstaff24",staff24
136400,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",8,"R",0,"R",0,"R",3,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11
136400,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9
136400,7,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",18,"R",36,"R",0,"R",0,"R",22,"R",37,"R",0,"R",2,"R",0,"R",1,"R",2,"R",54,"R",0,"R",59
136400,8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136400,9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136400,10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136400,11,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",8,"R",0,"R",0,"R",6,"R",10,"R",0,"R",3,"R",0,"R",0,"R",0,"R",13,"R",0,"R",16
136400,14,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",10,"R",0,"R",0,"R",7,"R",12,"R",0,"R",3,"R",0,"R",0,"R",0,"R",16,"R",0,"R",19
136400,18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136400,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",7,"R",5,"R",0,"R",0,"R",7,"R",6,"R",0,"R",0,"R",0,"R",0,"R",1,"R",12,"R",0,"R",13
136400,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",8,"R",5,"R",0,"R",0,"R",8,"R",6,"R",0,"R",0,"R",0,"R",0,"R",1,"R",13,"R",0,"R",14
136400,22,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",1,"R",0,"R",2,"R",1,"R",32,"R",51,"R",0,"R",0,"R",37,"R",55,"R",0,"R",5,"R",0,"R",1,"R",3,"R",83,"R",0,"R",92
136473,1,"R",0,"R",0,"R",3,"R",5,"R",0,"R",0,"R",1,"R",1,"R",1,"R",1,"R",43,"R",39,"R",0,"R",0,"R",48,"R",46,"R",0,"R",8,"R",0,"R",2,"R",2,"R",82,"R",0,"R",94
136473,2,"R",0,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",10,"R",0,"R",0,"R",15,"R",13,"R",0,"R",3,"R",1,"R",0,"R",0,"R",24,"R",0,"R",28
136473,3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",7,"R",17,"R",0,"R",0,"R",8,"R",20,"R",0,"R",3,"R",0,"R",1,"R",0,"R",24,"R",0,"R",28
136473,4,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",5,"R",13,"R",0,"R",0,"R",6,"R",14,"R",0,"R",0,"R",1,"R",0,"R",1,"R",18,"R",0,"R",20
136473,7,"R",0,"R",0,"R",3,"R",11,"R",2,"R",0,"R",2,"R",1,"R",1,"R",2,"R",69,"R",79,"R",0,"R",0,"R",77,"R",93,"R",0,"R",14,"R",2,"R",3,"R",3,"R",148,"R",0,"R",170
136473,9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136473,10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6
136473,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",10,"R",12,"R",0,"R",0,"R",10,"R",13,"R",0,"R",0,"R",1,"R",0,"R",0,"R",22,"R",0,"R",23
136473,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",14,"R",15,"R",0,"R",0,"R",14,"R",16,"R",0,"R",0,"R",1,"R",0,"R",0,"R",29,"R",0,"R",30
136473,15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
136473,16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3
136473,17,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2
136473,18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
136473,20,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",11,"R",0,"R",0,"R",13,"R",11,"R",0,"R",2,"R",0,"R",0,"R",0,"R",22,"R",0,"R",24
136473,21,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",15,"R",0,"R",0,"R",16,"R",16,"R",0,"R",3,"R",0,"R",0,"R",0,"R",29,"R",0,"R",32
136473,22,"R",0,"R",0,"R",5,"R",12,"R",2,"R",1,"R",2,"R",1,"R",1,"R",2,"R",97,"R",109,"R",0,"R",0,"R",107,"R",125,"R",0,"R",17,"R",3,"R",3,"R",3,"R",206,"R",0,"R",232
136516,1,"R",1,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",2,"R",3,"R",29,"R",27,"R",0,"R",0,"R",33,"R",32,"R",1,"R",2,"R",1,"R",0,"R",5,"R",56,"R",0,"R",65
136516,7,"R",1,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",2,"R",3,"R",29,"R",27,"R",0,"R",0,"R",33,"R",32,"R",1,"R",2,"R",1,"R",0,"R",5,"R",56,"R",0,"R",65
136516,8,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",6,"R",0,"R",0,"R",10,"R",6,"R",0,"R",1,"R",0,"R",0,"R",0,"R",15,"R",0,"R",16
136516,14,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",6,"R",0,"R",0,"R",10,"R",6,"R",0,"R",1,"R",0,"R",0,"R",0,"R",15,"R",0,"R",16
136516,15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",0,"R",4
136516,20,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",6,"R",2,"R",0,"R",0,"R",8,"R",4,"R",0,"R",2,"R",0,"R",0,"R",2,"R",8,"R",0,"R",12
136516,21,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",8,"R",3,"R",0,"R",0,"R",11,"R",5,"R",0,"R",2,"R",0,"R",1,"R",2,"R",11,"R",0,"R",16
136516,22,"R",1,"R",0,"R",3,"R",2,"R",1,"R",0,"R",1,"R",0,"R",2,"R",5,"R",46,"R",36,"R",0,"R",0,"R",54,"R",43,"R",1,"R",5,"R",1,"R",1,"R",7,"R",82,"R",0,"R",97
136774,20,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",31,"R",20,"Z",0,"Z",0,"R",34,"R",20,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",51,"Z",0,"R",54
136774,21,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",31,"R",20,"Z",0,"Z",0,"R",34,"R",20,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",51,"Z",0,"R",54
136774,22,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",31,"R",20,"Z",0,"Z",0,"R",34,"R",20,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",51,"Z",0,"R",54
137078,6,"R",1,"R",0,"R",6,"R",9,"R",1,"R",1,"R",2,"R",1,"R",2,"R",1,"R",64,"R",69,"R",0,"R",0,"R",76,"R",81,"R",1,"R",15,"R",2,"R",3,"R",3,"R",133,"R",0,"R",157
137078,7,"R",1,"R",0,"R",6,"R",9,"R",1,"R",1,"R",2,"R",1,"R",2,"R",1,"R",64,"R",69,"R",0,"R",0,"R",76,"R",81,"R",1,"R",15,"R",2,"R",3,"R",3,"R",133,"R",0,"R",157
137078,13,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",50,"R",44,"R",4,"R",8,"R",65,"R",57,"R",0,"R",8,"R",0,"R",3,"R",5,"R",94,"R",12,"R",122
137078,14,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",50,"R",44,"R",4,"R",8,"R",65,"R",57,"R",0,"R",8,"R",0,"R",3,"R",5,"R",94,"R",12,"R",122
137078,22,"R",1,"R",0,"R",11,"R",12,"R",1,"R",1,"R",5,"R",1,"R",5,"R",3,"R",114,"R",113,"R",4,"R",8,"R",141,"R",138,"R",1,"R",23,"R",2,"R",6,"R",8,"R",227,"R",12,"R",279
137096,6,"R",3,"R",0,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",77,"R",96,"R",0,"R",0,"R",85,"R",104,"R",3,"R",8,"R",0,"R",0,"R",5,"R",173,"R",0,"R",189
137096,7,"R",3,"R",0,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",77,"R",96,"R",0,"R",0,"R",85,"R",104,"R",3,"R",8,"R",0,"R",0,"R",5,"R",173,"R",0,"R",189
137096,13,"R",3,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",29,"R",33,"R",1,"R",0,"R",35,"R",38,"R",5,"R",2,"R",0,"R",0,"R",3,"R",62,"R",1,"R",73
137096,14,"R",3,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",29,"R",33,"R",1,"R",0,"R",35,"R",38,"R",5,"R",2,"R",0,"R",0,"R",3,"R",62,"R",1,"R",73
137096,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
137096,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
137096,22,"R",6,"R",2,"R",3,"R",7,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",107,"R",130,"R",1,"R",0,"R",121,"R",143,"R",8,"R",10,"R",0,"R",0,"R",8,"R",237,"R",1,"R",264
137209,6,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",39,"R",55,"R",0,"R",0,"R",43,"R",65,"R",0,"R",9,"R",0,"R",0,"R",5,"R",94,"R",0,"R",108
137209,7,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",39,"R",55,"R",0,"R",0,"R",43,"R",65,"R",0,"R",9,"R",0,"R",0,"R",5,"R",94,"R",0,"R",108
137209,13,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",17,"R",0,"R",0,"R",20,"R",20,"R",0,"R",6,"R",0,"R",1,"R",0,"R",33,"R",0,"R",40
137209,14,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",17,"R",0,"R",0,"R",20,"R",20,"R",0,"R",6,"R",0,"R",1,"R",0,"R",33,"R",0,"R",40
137209,22,"R",0,"R",0,"R",5,"R",10,"R",0,"R",0,"R",1,"R",0,"R",2,"R",3,"R",55,"R",72,"R",0,"R",0,"R",63,"R",85,"R",0,"R",15,"R",0,"R",1,"R",5,"R",127,"R",0,"R",148
137281,4,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",27,"R",24,"R",0,"R",0,"R",29,"R",25,"R",0,"R",2,"R",0,"R",0,"R",1,"R",51,"R",0,"R",54
137281,7,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",27,"R",24,"R",0,"R",0,"R",29,"R",25,"R",0,"R",2,"R",0,"R",0,"R",1,"R",51,"R",0,"R",54
137281,11,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",13,"R",0,"R",0,"R",8,"R",15,"R",1,"R",1,"R",0,"R",0,"R",0,"R",21,"R",0,"R",23
137281,14,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",13,"R",0,"R",0,"R",8,"R",15,"R",1,"R",1,"R",0,"R",0,"R",0,"R",21,"R",0,"R",23
137281,18,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",4
137281,21,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",4
137281,22,"R",0,"R",1,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",36,"R",39,"R",0,"R",0,"R",39,"R",42,"R",1,"R",4,"R",0,"R",0,"R",1,"R",75,"R",0,"R",81
137315,6,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",17,"R",16,"R",0,"R",0,"R",18,"R",18,"R",0,"R",1,"R",0,"R",1,"R",1,"R",33,"R",0,"R",36
137315,7,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",17,"R",16,"R",0,"R",0,"R",18,"R",18,"R",0,"R",1,"R",0,"R",1,"R",1,"R",33,"R",0,"R",36
137315,13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",11,"R",2,"R",0,"R",0,"R",11,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",13,"R",0,"R",14
137315,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",11,"R",2,"R",0,"R",0,"R",11,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",13,"R",0,"R",14
137315,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",3
137315,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",3
137315,22,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",2,"R",1,"R",29,"R",19,"R",0,"R",0,"R",31,"R",22,"R",0,"R",1,"R",0,"R",1,"R",3,"R",48,"R",0,"R",53
137351,1,"R",6,"R",1,"R",4,"R",1,"R",1,"R",1,"R",19,"R",1,"R",12,"Z",0,"R",251,"R",57,"Z",0,"Z",0,"R",293,"R",61,"R",7,"R",5,"R",2,"R",20,"R",12,"R",308,"Z",0,"R",354
137351,2,"R",13,"R",3,"R",9,"R",8,"Z",0,"R",2,"R",10,"R",4,"R",5,"R",2,"R",144,"R",84,"R",1,"R",1,"R",182,"R",104,"R",16,"R",17,"R",2,"R",14,"R",7,"R",228,"R",2,"R",286
137351,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
137351,6,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",18,"R",3,"R",1,"Z",0,"R",22,"R",4,"R",1,"Z",0,"R",1,"Z",0,"R",2,"R",21,"R",1,"R",26
137351,7,"R",20,"R",4,"R",13,"R",9,"R",2,"R",3,"R",29,"R",5,"R",18,"R",3,"R",415,"R",147,"R",2,"R",1,"R",499,"R",172,"R",24,"R",22,"R",5,"R",34,"R",21,"R",562,"R",3,"R",671
137351,8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"Z",0,"Z",0,"R",9,"R",3,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",8,"Z",0,"R",12
137351,9,"R",4,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",1,"R",1,"R",33,"R",14,"R",1,"Z",0,"R",51,"R",16,"R",5,"R",1,"Z",0,"R",11,"R",2,"R",47,"R",1,"R",67
137351,10,"R",28,"R",11,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"R",6,"R",8,"R",5,"R",105,"R",104,"R",4,"R",2,"R",148,"R",138,"R",39,"R",13,"Z",0,"R",6,"R",13,"R",209,"R",6,"R",286
137351,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137351,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137351,14,"R",32,"R",13,"R",4,"R",10,"Z",0,"Z",0,"R",14,"R",6,"R",9,"R",6,"R",145,"R",121,"R",5,"R",2,"R",209,"R",158,"R",45,"R",14,"Z",0,"R",20,"R",15,"R",266,"R",7,"R",367
137351,15,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"Z",0,"Z",0,"R",13,"R",2,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"R",11,"Z",0,"R",15
137351,16,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",22,"R",13,"R",2,"R",2,"R",27,"R",19,"R",2,"Z",0,"Z",0,"R",2,"R",3,"R",35,"R",4,"R",46
137351,17,"R",8,"R",4,"R",4,"R",2,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",4,"R",43,"R",65,"R",2,"R",2,"R",66,"R",78,"R",12,"R",6,"Z",0,"R",6,"R",8,"R",108,"R",4,"R",144
137351,18,"R",6,"R",1,"R",4,"R",11,"Z",0,"R",1,"R",3,"R",1,"R",2,"R",6,"R",63,"R",104,"Z",0,"R",1,"R",78,"R",125,"R",7,"R",15,"R",1,"R",4,"R",8,"R",167,"R",1,"R",203
137351,19,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",1,"R",9,"R",8,"Z",0,"Z",0,"R",11,"R",11,"R",1,"R",1,"Z",0,"R",1,"R",2,"R",17,"Z",0,"R",22
137351,20,"R",29,"R",18,"R",12,"R",28,"Z",0,"R",1,"R",9,"R",10,"R",7,"R",20,"R",155,"R",220,"R",2,"R",4,"R",214,"R",301,"R",47,"R",40,"R",1,"R",19,"R",27,"R",375,"R",6,"R",515
137351,21,"R",46,"R",25,"R",21,"R",41,"Z",0,"R",2,"R",19,"R",15,"R",16,"R",32,"R",301,"R",412,"R",6,"R",9,"R",409,"R",536,"R",71,"R",62,"R",2,"R",34,"R",48,"R",713,"R",15,"R",945
137351,22,"R",98,"R",42,"R",38,"R",60,"R",2,"R",5,"R",62,"R",26,"R",43,"R",41,"R",861,"R",680,"R",13,"R",12,"R",1117,"R",866,"R",140,"R",98,"R",7,"R",88,"R",84,"R",1541,"R",25,"R",1983
137564,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6
137564,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137564,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
137564,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"Z",0,"Z",0,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
137564,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",9,"R",1,"Z",0,"Z",0,"R",11,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"R",12
137564,10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",8,"R",5,"Z",0,"Z",0,"R",10,"R",7,"Z",0,"R",1,"Z",0,"R",2,"R",1,"R",13,"Z",0,"R",17
137564,14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"R",1,"R",23,"R",8,"Z",0,"Z",0,"R",27,"R",10,"Z",0,"R",1,"Z",0,"R",2,"R",3,"R",31,"Z",0,"R",37
137564,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"R",1,"R",30,"R",8,"Z",0,"Z",0,"R",34,"R",10,"Z",0,"R",1,"Z",0,"R",2,"R",3,"R",38,"Z",0,"R",44
137759,6,"R",0,"R",0,"R",6,"R",10,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",49,"R",53,"R",0,"R",0,"R",59,"R",64,"R",0,"R",16,"R",0,"R",0,"R",5,"R",102,"R",0,"R",123
137759,7,"R",0,"R",0,"R",6,"R",10,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",49,"R",53,"R",0,"R",0,"R",59,"R",64,"R",0,"R",16,"R",0,"R",0,"R",5,"R",102,"R",0,"R",123
137759,13,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",4,"R",12,"R",0,"R",0,"R",8,"R",14,"R",0,"R",5,"R",0,"R",0,"R",1,"R",16,"R",0,"R",22
137759,14,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",4,"R",12,"R",0,"R",0,"R",8,"R",14,"R",0,"R",5,"R",0,"R",0,"R",1,"R",16,"R",0,"R",22
137759,22,"R",0,"R",0,"R",9,"R",12,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",53,"R",65,"R",0,"R",0,"R",67,"R",78,"R",0,"R",21,"R",0,"R",0,"R",6,"R",118,"R",0,"R",145
137777,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6
137777,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6
137777,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6
137892,18,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",7,"R",1,"R",0,"R",0,"R",10,"R",6,"R",0,"R",6,"R",0,"R",1,"R",1,"R",8,"R",0,"R",16
