UNITID,ARANK,XSTAFF01,STAFF01,XSTAFF02,STAFF02,XSTAFF03,STAFF03,XSTAFF04,STAFF04,XSTAFF05,STAFF05,XSTAFF06,STAFF06,XSTAFF07,STAFF07,XSTAFF08,STAFF08,XSTAFF09,STAFF09,XSTAFF10,STAFF10,XSTAFF11,STAFF11,XSTAFF12,STAFF12,XSTAFF13,STAFF13,XSTAFF14,STAFF14,XSTAFF15,STAFF15,XSTAFF16,STAFF16,XSTAFF17,STAFF17,XSTAFF18,STAFF18,XSTAFF19,STAFF19,XSTAFF20,STAFF20,XSTAFF21,STAFF21,XSTAFF22,STAFF22,XSTAFF23,STAFF23,XSTAFF24,STAFF24 
199157, 1,"R",0,"R",0,"R",20,"R",12,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",14,"R",4,"R",0,"R",0,"R",36,"R",16,"R",0,"R",32,"R",0,"R",2,"R",0,"R",18,"R",0,"R",52
199157, 2,"R",0,"R",2,"R",25,"R",17,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",14,"R",8,"R",0,"R",0,"R",40,"R",29,"R",2,"R",42,"R",1,"R",2,"R",0,"R",22,"R",0,"R",69
199157, 3,"R",1,"R",1,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0,"R",7,"R",6,"R",2,"R",6,"R",0,"R",0,"R",0,"R",5,"R",0,"R",13
199157, 7,"R",1,"R",3,"R",47,"R",33,"R",0,"R",1,"R",3,"R",1,"R",0,"R",0,"R",32,"R",13,"R",0,"R",0,"R",83,"R",51,"R",4,"R",80,"R",1,"R",4,"R",0,"R",45,"R",0,"R",134
199157, 8,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2
199157, 9,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",6,"R",3,"R",1,"R",4,"R",0,"R",2,"R",1,"R",1,"R",0,"R",9
199157,10,"R",1,"R",0,"R",8,"R",5,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",4,"R",5,"R",0,"R",0,"R",14,"R",11,"R",1,"R",13,"R",0,"R",2,"R",0,"R",9,"R",0,"R",25
199157,14,"R",2,"R",0,"R",10,"R",8,"R",0,"R",0,"R",2,"R",2,"R",1,"R",0,"R",5,"R",6,"R",0,"R",0,"R",20,"R",16,"R",2,"R",18,"R",0,"R",4,"R",1,"R",11,"R",0,"R",36
199157,19,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
199157,20,"R",1,"R",2,"R",20,"R",26,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",4,"R",11,"R",1,"R",0,"R",27,"R",41,"R",3,"R",46,"R",0,"R",1,"R",2,"R",15,"R",1,"R",68
199157,21,"R",1,"R",2,"R",22,"R",26,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",4,"R",11,"R",1,"R",0,"R",29,"R",41,"R",3,"R",48,"R",0,"R",1,"R",2,"R",15,"R",1,"R",70
199157,22,"R",4,"R",5,"R",79,"R",67,"R",0,"R",1,"R",6,"R",3,"R",1,"R",2,"R",41,"R",30,"R",1,"R",0,"R",132,"R",108,"R",9,"R",146,"R",1,"R",9,"R",3,"R",71,"R",1,"R",240
199184,18,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",73,"R",36,"R",2,"R",2,"R",80,"R",38,"R",1,"R",3,"R",0,"R",0,"R",1,"R",109,"R",4,"R",118
199184,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7
199184,21,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",80,"R",36,"R",2,"R",2,"R",87,"R",38,"R",1,"R",3,"R",0,"R",0,"R",1,"R",116,"R",4,"R",125
199184,22,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",80,"R",36,"R",2,"R",2,"R",87,"R",38,"R",1,"R",3,"R",0,"R",0,"R",1,"R",116,"R",4,"R",125
199193, 1,"R",2,"R",0,"R",14,"R",2,"R",1,"R",0,"R",46,"R",0,"R",3,"R",0,"R",499,"R",83,"R",0,"R",0,"R",565,"R",85,"R",2,"R",16,"R",1,"R",46,"R",3,"R",582,"R",0,"R",650
199193, 2,"R",3,"R",1,"R",12,"R",11,"R",0,"R",2,"R",26,"R",2,"R",7,"R",4,"R",264,"R",72,"R",0,"R",0,"R",312,"R",92,"R",4,"R",23,"R",2,"R",28,"R",11,"R",336,"R",0,"R",404
199193, 3,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",4,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",5
199193, 7,"R",5,"R",1,"R",28,"R",13,"R",1,"R",2,"R",72,"R",2,"R",10,"R",4,"R",765,"R",156,"R",0,"R",0,"R",881,"R",178,"R",6,"R",41,"R",3,"R",74,"R",14,"R",921,"R",0,"R",1059
199193, 9,"R",4,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",0,"R",0,"R",12,"R",5,"R",4,"R",2,"R",0,"R",0,"R",0,"R",11,"R",0,"R",17
199193,10,"R",33,"R",13,"R",7,"R",15,"R",0,"R",1,"R",17,"R",7,"R",2,"R",5,"R",106,"R",69,"R",0,"R",0,"R",165,"R",110,"R",46,"R",22,"R",1,"R",24,"R",7,"R",175,"R",0,"R",275
199193,14,"R",37,"R",13,"R",8,"R",16,"R",0,"R",1,"R",17,"R",7,"R",2,"R",5,"R",113,"R",73,"R",0,"R",0,"R",177,"R",115,"R",50,"R",24,"R",1,"R",24,"R",7,"R",186,"R",0,"R",292
199193,15,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",2,"R",0,"R",0,"R",3,"R",3,"R",1,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0,"R",6
199193,16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",0,"R",4
199193,17,"R",8,"R",4,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",15,"R",9,"R",0,"R",0,"R",25,"R",13,"R",12,"R",0,"R",0,"R",2,"R",0,"R",24,"R",0,"R",38
199193,18,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",5,"R",0,"R",0,"R",2,"R",7,"R",0,"R",1,"R",0,"R",0,"R",1,"R",7,"R",0,"R",9
199193,19,"R",1,"R",1,"R",3,"R",3,"R",0,"R",0,"R",3,"R",5,"R",2,"R",6,"R",66,"R",86,"R",0,"R",0,"R",75,"R",101,"R",2,"R",6,"R",0,"R",8,"R",8,"R",152,"R",0,"R",176
199193,20,"R",5,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1,"R",19,"R",21,"R",0,"R",0,"R",25,"R",29,"R",7,"R",3,"R",0,"R",3,"R",1,"R",40,"R",0,"R",54
199193,21,"R",15,"R",7,"R",4,"R",6,"R",0,"R",0,"R",6,"R",8,"R",2,"R",9,"R",107,"R",123,"R",0,"R",0,"R",134,"R",153,"R",22,"R",10,"R",0,"R",14,"R",11,"R",230,"R",0,"R",287
199193,22,"R",57,"R",21,"R",40,"R",35,"R",1,"R",3,"R",95,"R",17,"R",14,"R",18,"R",985,"R",352,"R",0,"R",0,"R",1192,"R",446,"R",78,"R",75,"R",4,"R",112,"R",32,"R",1337,"R",0,"R",1638
199218, 1,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",5,"R",2,"R",2,"R",1,"R",100,"R",28,"R",0,"R",0,"R",110,"R",31,"R",0,"R",3,"R",0,"R",7,"R",3,"R",128,"R",0,"R",141
199218, 2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",1,"R",1,"R",70,"R",32,"R",2,"R",1,"R",76,"R",34,"R",0,"R",1,"R",0,"R",2,"R",2,"R",102,"R",3,"R",110
199218, 3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",5,"R",0,"R",6
199218, 7,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",8,"R",2,"R",3,"R",2,"R",173,"R",62,"R",2,"R",1,"R",190,"R",67,"R",0,"R",4,"R",0,"R",10,"R",5,"R",235,"R",3,"R",257
199218, 9,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",5,"R",0,"R",0,"R",4,"R",5,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0,"R",9
199218,10,"R",0,"R",0,"R",8,"R",5,"R",0,"R",0,"R",3,"R",4,"R",1,"R",2,"R",60,"R",42,"R",0,"R",0,"R",72,"R",53,"R",0,"R",13,"R",0,"R",7,"R",3,"R",102,"R",0,"R",125
199218,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
199218,14,"R",0,"R",0,"R",9,"R",5,"R",0,"R",0,"R",3,"R",4,"R",1,"R",2,"R",63,"R",48,"R",0,"R",0,"R",76,"R",59,"R",0,"R",14,"R",0,"R",7,"R",3,"R",111,"R",0,"R",135
199218,19,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",1,"R",1,"R",2,"R",16,"R",34,"R",0,"R",1,"R",17,"R",44,"R",0,"R",6,"R",0,"R",1,"R",3,"R",50,"R",1,"R",61
199218,20,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",4,"R",4,"R",0,"R",0,"R",6,"R",5,"R",0,"R",1,"R",0,"R",1,"R",1,"R",8,"R",0,"R",11
199218,21,"R",0,"R",0,"R",1,"R",6,"R",0,"R",0,"R",1,"R",1,"R",1,"R",3,"R",20,"R",38,"R",0,"R",1,"R",23,"R",49,"R",0,"R",7,"R",0,"R",2,"R",4,"R",58,"R",1,"R",72
199218,22,"R",0,"R",0,"R",14,"R",11,"R",0,"R",0,"R",12,"R",7,"R",5,"R",7,"R",256,"R",148,"R",2,"R",2,"R",289,"R",175,"R",0,"R",25,"R",0,"R",19,"R",12,"R",404,"R",4,"R",464
199272, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
199272, 2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",7,"Z",0,"Z",0,"R",6,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",13,"Z",0,"R",14
199272, 7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",7,"R",13,"Z",0,"Z",0,"R",7,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",20,"Z",0,"R",21
199272,10,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",4,"R",9,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",11,"Z",0,"R",13
199272,14,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",4,"R",9,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",11,"Z",0,"R",13
199272,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
199272,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
199272,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",4
199272,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",6,"Z",0,"Z",0,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",8,"Z",0,"R",9
199272,22,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",12,"R",27,"Z",0,"Z",0,"R",13,"R",30,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",39,"Z",0,"R",43
199281, 1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",22,"R",8,"R",0,"R",0,"R",25,"R",10,"R",0,"R",1,"R",2,"R",0,"R",2,"R",30,"R",0,"R",35
199281, 2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",24,"R",10,"R",0,"R",0,"R",25,"R",12,"R",1,"R",0,"R",1,"R",1,"R",0,"R",34,"R",0,"R",37
199281, 3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",4,"R",4,"R",0,"R",1,"R",1,"R",1,"R",0,"R",5,"R",0,"R",8
199281, 7,"R",0,"R",1,"R",2,"R",0,"R",0,"R",4,"R",2,"R",0,"R",2,"R",0,"R",48,"R",21,"R",0,"R",0,"R",54,"R",26,"R",1,"R",2,"R",4,"R",2,"R",2,"R",69,"R",0,"R",80
199281, 8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
199281, 9,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",5,"R",11,"R",0,"R",0,"R",8,"R",11,"R",0,"R",0,"R",1,"R",2,"R",0,"R",16,"R",0,"R",19
199281,10,"R",2,"R",1,"R",0,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",2,"R",25,"R",20,"R",0,"R",0,"R",27,"R",27,"R",3,"R",2,"R",1,"R",1,"R",2,"R",45,"R",0,"R",54
199281,14,"R",2,"R",1,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",0,"R",2,"R",32,"R",31,"R",0,"R",0,"R",37,"R",38,"R",3,"R",2,"R",2,"R",3,"R",2,"R",63,"R",0,"R",75
199281,18,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",5,"R",1,"R",0,"R",0,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",2,"R",6,"R",0,"R",10
199281,19,"R",0,"R",1,"R",1,"R",2,"R",1,"R",2,"R",0,"R",1,"R",1,"R",0,"R",21,"R",17,"R",0,"R",0,"R",24,"R",23,"R",1,"R",3,"R",3,"R",1,"R",1,"R",38,"R",0,"R",47
199281,20,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",3,"R",0,"R",0,"R",4,"R",3,"R",0,"R",1,"R",0,"R",0,"R",1,"R",5,"R",0,"R",7
199281,21,"R",1,"R",1,"R",3,"R",2,"R",1,"R",2,"R",0,"R",1,"R",3,"R",1,"R",28,"R",21,"R",0,"R",0,"R",36,"R",28,"R",2,"R",5,"R",3,"R",1,"R",4,"R",49,"R",0,"R",64
199281,22,"R",3,"R",3,"R",5,"R",4,"R",2,"R",7,"R",4,"R",2,"R",5,"R",3,"R",108,"R",73,"R",0,"R",0,"R",127,"R",92,"R",6,"R",9,"R",9,"R",6,"R",8,"R",181,"R",0,"R",219
199324,20,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",39,"R",30,"Z",0,"Z",0,"R",40,"R",41,"Z",0,"R",11,"Z",0,"R",1,"Z",0,"R",69,"Z",0,"R",81
199324,21,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",39,"R",30,"Z",0,"Z",0,"R",40,"R",41,"Z",0,"R",11,"Z",0,"R",1,"Z",0,"R",69,"Z",0,"R",81
199324,22,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",39,"R",30,"Z",0,"Z",0,"R",40,"R",41,"Z",0,"R",11,"Z",0,"R",1,"Z",0,"R",69,"Z",0,"R",81
199333,20,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",57,"R",80,"Z",0,"Z",0,"R",62,"R",92,"Z",0,"R",13,"Z",0,"R",3,"R",1,"R",137,"Z",0,"R",154
199333,21,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",57,"R",80,"Z",0,"Z",0,"R",62,"R",92,"Z",0,"R",13,"Z",0,"R",3,"R",1,"R",137,"Z",0,"R",154
199333,22,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",57,"R",80,"Z",0,"Z",0,"R",62,"R",92,"Z",0,"R",13,"Z",0,"R",3,"R",1,"R",137,"Z",0,"R",154
199449,20,"Z",0,"Z",0,"R",2,"R",5,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",20,"Z",0,"Z",0,"R",25,"R",27,"Z",0,"R",7,"R",3,"Z",0,"Z",0,"R",42,"Z",0,"R",52
199449,21,"Z",0,"Z",0,"R",2,"R",5,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",20,"Z",0,"Z",0,"R",25,"R",27,"Z",0,"R",7,"R",3,"Z",0,"Z",0,"R",42,"Z",0,"R",52
199449,22,"Z",0,"Z",0,"R",2,"R",5,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",20,"Z",0,"Z",0,"R",25,"R",27,"Z",0,"R",7,"R",3,"Z",0,"Z",0,"R",42,"Z",0,"R",52
199476,18,"Z",0,"R",1,"R",5,"R",15,"R",7,"R",18,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",19,"Z",0,"Z",0,"R",23,"R",54,"R",1,"R",20,"R",25,"R",1,"R",1,"R",29,"Z",0,"R",77
199476,21,"Z",0,"R",1,"R",5,"R",15,"R",7,"R",18,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",19,"Z",0,"Z",0,"R",23,"R",54,"R",1,"R",20,"R",25,"R",1,"R",1,"R",29,"Z",0,"R",77
199476,22,"Z",0,"R",1,"R",5,"R",15,"R",7,"R",18,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",19,"Z",0,"Z",0,"R",23,"R",54,"R",1,"R",20,"R",25,"R",1,"R",1,"R",29,"Z",0,"R",77
199731,18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",36,"R",31,"R",0,"R",0,"R",37,"R",32,"R",0,"R",0,"R",0,"R",1,"R",1,"R",67,"R",0,"R",69
199731,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",36,"R",31,"R",0,"R",0,"R",37,"R",32,"R",0,"R",0,"R",0,"R",1,"R",1,"R",67,"R",0,"R",69
199731,22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",36,"R",31,"R",0,"R",0,"R",37,"R",32,"R",0,"R",0,"R",0,"R",1,"R",1,"R",67,"R",0,"R",69
199740,18,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",33,"R",43,"Z",0,"Z",0,"R",35,"R",47,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",76,"Z",0,"R",82
199740,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",33,"R",43,"Z",0,"Z",0,"R",35,"R",47,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",76,"Z",0,"R",82
199740,22,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",33,"R",43,"Z",0,"Z",0,"R",35,"R",47,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",76,"Z",0,"R",82
199795,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",21,"R",16,"Z",0,"Z",0,"R",21,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37,"Z",0,"R",38
199795,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",21,"R",16,"Z",0,"Z",0,"R",21,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37,"Z",0,"R",38
199795,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",21,"R",16,"Z",0,"Z",0,"R",21,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37,"Z",0,"R",38
199856,20,"R",3,"R",2,"R",3,"R",25,"R",0,"R",0,"R",3,"R",5,"R",3,"R",2,"R",129,"R",172,"R",0,"R",0,"R",141,"R",206,"R",5,"R",28,"R",0,"R",8,"R",5,"R",301,"R",0,"R",347
199856,21,"R",3,"R",2,"R",3,"R",25,"R",0,"R",0,"R",3,"R",5,"R",3,"R",2,"R",129,"R",172,"R",0,"R",0,"R",141,"R",206,"R",5,"R",28,"R",0,"R",8,"R",5,"R",301,"R",0,"R",347
199856,22,"R",3,"R",2,"R",3,"R",25,"R",0,"R",0,"R",3,"R",5,"R",3,"R",2,"R",129,"R",172,"R",0,"R",0,"R",141,"R",206,"R",5,"R",28,"R",0,"R",8,"R",5,"R",301,"R",0,"R",347
199926,20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",38,"R",34,"Z",0,"Z",0,"R",39,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",72,"Z",0,"R",73
199926,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",38,"R",34,"Z",0,"Z",0,"R",39,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",72,"Z",0,"R",73
199926,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",38,"R",34,"Z",0,"Z",0,"R",39,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",72,"Z",0,"R",73
199953,20,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",30,"Z",0,"Z",0,"R",20,"R",35,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",47,"Z",0,"R",55
199953,21,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",30,"Z",0,"Z",0,"R",20,"R",35,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",47,"Z",0,"R",55
199953,22,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",30,"Z",0,"Z",0,"R",20,"R",35,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",47,"Z",0,"R",55
199999, 1,"R",0,"R",0,"R",6,"R",9,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0,"R",10,"R",3,"R",1,"R",0,"R",22,"R",12,"R",0,"R",15,"R",0,"R",5,"R",0,"R",13,"R",1,"R",34
199999, 2,"R",0,"R",0,"R",14,"R",9,"R",0,"R",0,"R",2,"R",0,"R",1,"R",1,"R",11,"R",4,"R",0,"R",0,"R",28,"R",14,"R",0,"R",23,"R",0,"R",2,"R",2,"R",15,"R",0,"R",42
199999, 3,"R",1,"R",0,"R",2,"R",4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0,"R",0,"R",5,"R",8,"R",1,"R",6,"R",0,"R",1,"R",0,"R",5,"R",0,"R",13
199999, 7,"R",1,"R",0,"R",22,"R",22,"R",0,"R",0,"R",8,"R",0,"R",1,"R",1,"R",22,"R",11,"R",1,"R",0,"R",55,"R",34,"R",1,"R",44,"R",0,"R",8,"R",2,"R",33,"R",1,"R",89
199999, 8,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",3,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",3,"R",0,"R",7
199999, 9,"R",2,"R",0,"R",6,"R",11,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0,"R",13,"R",12,"R",2,"R",17,"R",0,"R",1,"R",0,"R",5,"R",0,"R",25
199999,10,"R",0,"R",1,"R",2,"R",16,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",4,"R",9,"R",0,"R",0,"R",7,"R",27,"R",1,"R",18,"R",1,"R",1,"R",0,"R",13,"R",0,"R",34
199999,14,"R",2,"R",1,"R",11,"R",28,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",8,"R",13,"R",0,"R",0,"R",23,"R",43,"R",3,"R",39,"R",1,"R",2,"R",0,"R",21,"R",0,"R",66
199999,18,"R",0,"R",0,"R",3,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",5,"R",12,"R",0,"R",13,"R",0,"R",0,"R",0,"R",4,"R",0,"R",17
