unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
145619,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",8,"R",5,1
145619,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",9,"R",4,"Z",0,"Z",0,"R",9,"R",5,1
145619,22,"R",1,"R",1,"R",2,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",58,"R",29,"Z",0,"Z",0,"R",62,"R",34,1
145628,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"Z",0,"Z",0,"R",6,"R",3,1
145628,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"Z",0,"R",9,"R",7,1
145628,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",4,"R",11,"Z",0,"Z",0,"R",4,"R",13,1
145628,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
145628,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",18,"R",21,"Z",0,"Z",0,"R",19,"R",24,1
145628,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",18,"R",21,"Z",0,"Z",0,"R",19,"R",24,1
145637,1,"R",2,"R",0,"R",12,"R",3,"R",0,"R",0,"R",65,"R",8,"R",14,"R",3,"R",679,"R",105,"R",0,"R",0,"R",772,"R",119,1
145637,2,"R",0,"R",0,"R",13,"R",12,"R",0,"R",0,"R",35,"R",10,"R",10,"R",8,"R",289,"R",139,"R",0,"R",0,"R",347,"R",169,1
145637,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",4,1
145637,7,"R",2,"R",0,"R",25,"R",15,"R",0,"R",0,"R",100,"R",19,"R",24,"R",11,"R",970,"R",247,"R",0,"R",0,"R",1121,"R",292,1
145637,10,"R",6,"R",2,"R",11,"R",14,"R",3,"R",1,"R",57,"R",25,"R",12,"R",14,"R",223,"R",130,"R",0,"R",0,"R",312,"R",186,1
145637,14,"R",6,"R",2,"R",11,"R",14,"R",3,"R",1,"R",57,"R",25,"R",12,"R",14,"R",223,"R",130,"R",0,"R",0,"R",312,"R",186,1
145637,15,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",8,"R",1,"R",0,"R",0,"R",12,"R",1,1
145637,16,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",8,"R",5,"R",0,"R",0,"R",15,"R",7,1
145637,17,"R",12,"R",1,"R",3,"R",2,"R",0,"R",0,"R",10,"R",5,"R",4,"R",1,"R",56,"R",59,"R",0,"R",1,"R",85,"R",69,1
145637,18,"R",1,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",16,"R",16,"R",0,"R",0,"R",18,"R",20,1
145637,19,"R",5,"R",1,"R",0,"R",2,"R",1,"R",0,"R",4,"R",1,"R",2,"R",0,"R",52,"R",52,"R",0,"R",0,"R",64,"R",56,1
145637,20,"R",21,"R",3,"R",0,"R",0,"R",0,"R",1,"R",3,"R",1,"R",0,"R",0,"R",43,"R",55,"R",0,"R",0,"R",67,"R",60,1
145637,21,"R",44,"R",6,"R",5,"R",6,"R",1,"R",1,"R",22,"R",9,"R",6,"R",2,"R",183,"R",188,"R",0,"R",1,"R",261,"R",213,1
145637,22,"R",52,"R",8,"R",41,"R",35,"R",4,"R",2,"R",179,"R",53,"R",42,"R",27,"R",1376,"R",565,"R",0,"R",1,"R",1694,"R",691,1
145646,1,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",2,"R",1,"C",0,"C",0,"R",25,"R",12,"C",0,"C",0,"R",27,"R",13,1
145646,2,"C",1,"C",0,"C",0,"R",1,"C",0,"C",0,"R",1,"R",1,"R",1,"R",1,"R",28,"R",19,"C",0,"C",0,"R",31,"R",22,1
145646,3,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",2,"R",2,"C",0,"C",0,"R",2,"R",2,1
145646,7,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",55,"R",33,"R",0,"R",0,"R",60,"R",37,1
145646,9,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",1,"C",0,"C",0,"C",0,"R",1,"R",0,1
145646,10,"C",0,"C",0,"C",0,"R",2,"C",0,"C",0,"R",1,"R",2,"R",2,"R",2,"R",22,"R",25,"C",0,"C",0,"R",25,"R",31,1
145646,14,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",2,"R",2,"R",2,"R",23,"R",25,"R",0,"R",0,"R",26,"R",31,1
145646,15,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",1,"C",0,"C",0,"C",0,"R",1,"R",0,1
145646,16,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",3,"C",0,"C",0,"C",0,"R",3,"R",0,1
145646,17,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",1,"C",0,"R",6,"R",5,"C",0,"C",0,"R",7,"R",5,1
145646,18,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",2,"R",4,"R",2,"C",0,"C",0,"R",4,"R",4,1
145646,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",14,"R",7,"R",0,"R",0,"R",15,"R",9,1
145646,22,"R",1,"R",0,"R",0,"R",3,"R",0,"R",0,"R",4,"R",4,"R",4,"R",5,"R",92,"R",65,"R",0,"R",0,"R",101,"R",77,1
145682,1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",39,"R",14,"R",0,"R",0,"R",41,"R",15,1
145682,2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13,"R",8,"R",0,"R",0,"R",13,"R",10,1
145682,3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",8,"R",0,"R",0,"R",9,"R",9,1
145682,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",7,"R",7,"R",0,"R",0,"R",7,"R",9,1
145682,6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,1
145682,7,"R",0,"R",0,"R",1,"R",4,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",70,"R",37,"R",0,"R",0,"R",72,"R",43,1
145682,10,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",6,"R",9,"R",0,"R",0,"R",7,"R",11,1
145682,11,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17,"R",17,"R",0,"R",0,"R",19,"R",17,1
145682,14,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",23,"R",26,"R",0,"R",0,"R",26,"R",28,1
145682,20,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",8,"R",0,"R",0,"R",11,"R",8,1
145682,21,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",8,"R",0,"R",0,"R",11,"R",8,1
145682,22,"R",0,"R",0,"R",4,"R",5,"R",0,"R",0,"R",1,"R",2,"R",1,"R",1,"R",103,"R",71,"R",0,"R",0,"R",109,"R",79,1
145691,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"R",12,"R",3,1
145691,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",11,"R",6,"Z",0,"Z",0,"R",13,"R",6,1
145691,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",22,"R",9,"Z",0,"Z",0,"R",25,"R",9,1
145691,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"Z",0,"Z",0,"R",8,"R",5,1
145691,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"Z",0,"Z",0,"R",8,"R",5,1
145691,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145691,17,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
145691,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",4,1
145691,21,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",5,"R",4,1
145691,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",34,"R",18,"Z",0,"Z",0,"R",38,"R",18,1
145707,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",47,"R",28,"R",0,"R",0,"R",48,"R",29,1
145707,7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",47,"R",28,"R",0,"R",0,"R",48,"R",29,1
145707,8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",11,"R",0,"R",0,"R",23,"R",11,1
145707,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",11,"R",0,"R",0,"R",23,"R",11,1
145707,15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",0,"R",0,"R",5,"R",2,1
145707,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",0,"R",0,"R",5,"R",2,1
145707,22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",75,"R",41,"R",0,"R",0,"R",76,"R",42,1
145725,1,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",83,"R",11,"Z",0,"Z",0,"R",96,"R",11,2
145725,2,"R",4,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",1,"Z",0,"R",49,"R",16,"Z",0,"Z",0,"R",69,"R",16,2
145725,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,2
145725,7,"R",5,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",1,"Z",0,"R",132,"R",28,"Z",0,"Z",0,"R",165,"R",28,2
145725,10,"R",7,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",6,"R",2,"R",3,"Z",0,"R",23,"R",11,"Z",0,"Z",0,"R",41,"R",14,2
145725,14,"R",7,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",6,"R",2,"R",3,"Z",0,"R",23,"R",11,"Z",0,"Z",0,"R",41,"R",14,2
145725,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",10,"R",1,"Z",0,"Z",0,"R",10,"R",2,2
145725,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",7,"R",3,"Z",0,"Z",0,"R",10,"R",4,2
145725,17,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",24,"R",5,"Z",0,"Z",0,"R",25,"R",6,2
145725,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",6,"R",3,2
145725,19,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",6,"Z",0,"Z",0,"R",18,"R",6,2
145725,21,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",1,"R",1,"R",63,"R",18,"Z",0,"Z",0,"R",69,"R",21,2
145725,22,"R",13,"R",1,"R",5,"R",1,"Z",0,"Z",0,"R",34,"R",3,"R",5,"R",1,"R",218,"R",57,"Z",0,"Z",0,"R",275,"R",63,2
145770,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",2,"R",4,1
145770,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3,1
145770,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",2,1
145770,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"R",1,"R",5,"R",9,1
145770,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"R",1,"R",5,"R",9,1
145813,1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",16,"R",3,"R",2,"R",1,"R",181,"R",42,"Z",0,"Z",0,"R",200,"R",48,1
145813,2,"Z",0,"R",1,"R",2,"R",3,"Z",0,"R",1,"R",8,"R",1,"R",3,"R",1,"R",96,"R",46,"Z",0,"Z",0,"R",109,"R",53,1
145813,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",8,"Z",0,"Z",0,"R",10,"R",8,1
145813,7,"Z",0,"R",1,"R",4,"R",5,"Z",0,"R",1,"R",24,"R",4,"R",5,"R",2,"R",286,"R",96,"Z",0,"Z",0,"R",319,"R",109,1
145813,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
145813,9,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"R",10,"Z",0,"Z",0,"R",8,"R",10,1
145813,10,"R",9,"R",7,"R",7,"R",10,"Z",0,"R",1,"R",4,"R",8,"R",3,"R",1,"R",86,"R",106,"Z",0,"Z",0,"R",109,"R",133,1
145813,14,"R",9,"R",7,"R",8,"R",10,"Z",0,"R",1,"R",7,"R",8,"R",3,"R",1,"R",90,"R",117,"Z",0,"Z",0,"R",117,"R",144,1
145813,20,"R",5,"R",1,"Z",0,"R",5,"Z",0,"R",2,"R",2,"R",3,"R",1,"Z",0,"R",59,"R",98,"Z",0,"Z",0,"R",67,"R",109,1
145813,21,"R",5,"R",1,"Z",0,"R",5,"Z",0,"R",2,"R",2,"R",3,"R",1,"Z",0,"R",59,"R",98,"Z",0,"Z",0,"R",67,"R",109,1
145813,22,"R",14,"R",9,"R",12,"R",20,"Z",0,"R",4,"R",33,"R",15,"R",9,"R",3,"R",435,"R",311,"Z",0,"Z",0,"R",503,"R",362,1
145831,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",26,"R",21,"R",0,"R",0,"R",26,"R",22,1
145831,7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",26,"R",21,"R",0,"R",0,"R",26,"R",22,1
145831,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",10,"R",10,"R",0,"R",0,"R",11,"R",10,1
145831,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",10,"R",10,"R",0,"R",0,"R",11,"R",10,1
145831,18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",8,"R",0,"R",0,"R",5,"R",8,1
145831,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",2,"R",1,1
145831,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",9,"R",0,"R",0,"R",7,"R",9,1
145831,22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",43,"R",40,"R",0,"R",0,"R",44,"R",41,1
146010,15,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",9,"R",7,1
146010,21,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",9,"R",7,1
146010,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",9,"R",7,1
146205,1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",8,"R",0,"R",0,"R",12,"R",10,1
146205,2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",11,"R",17,"R",0,"R",0,"R",14,"R",17,1
146205,3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0,"R",6,"R",8,1
146205,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",10,"R",0,"R",0,"R",8,"R",10,1
146205,7,"R",0,"R",0,"R",1,"R",2,"R",1,"R",0,"R",1,"R",2,"R",1,"R",0,"R",36,"R",41,"R",0,"R",0,"R",40,"R",45,1
146205,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",10,"R",0,"R",0,"R",9,"R",10,1
146205,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",10,"R",0,"R",0,"R",9,"R",10,1
146205,22,"R",0,"R",0,"R",1,"R",2,"R",1,"R",0,"R",1,"R",2,"R",1,"R",0,"R",45,"R",51,"R",0,"R",0,"R",49,"R",55,1
146241,1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",5,"Z",0,"Z",0,"R",27,"R",6,1
146241,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",5,"R",7,1
146241,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1,1
146241,7,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",32,"R",12,"Z",0,"Z",0,"R",34,"R",14,1
146241,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,1
146241,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,1
146241,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
146241,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
146241,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",3,"R",1,1
146241,22,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",34,"R",16,"Z",0,"Z",0,"R",37,"R",18,1
146278,6,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",7,"R",18,"R",0,"R",0,"R",10,"R",19,1
146278,7,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",7,"R",18,"R",0,"R",0,"R",10,"R",19,1
146278,13,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",6,"R",0,"R",0,"R",8,"R",6,1
146278,14,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",6,"R",0,"R",0,"R",8,"R",6,1
146278,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",4,"R",0,"R",0,"R",2,"R",4,1
146278,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",4,"R",0,"R",0,"R",2,"R",4,1
146278,22,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",16,"R",28,"R",0,"R",0,"R",20,"R",29,1
146296,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",18,"R",4,"R",0,"R",0,"R",19,"R",4,1
146296,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,1
146296,6,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",42,"R",33,"R",0,"R",0,"R",46,"R",38,1
146296,7,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",3,"R",1,"R",1,"R",2,"R",61,"R",37,"R",0,"R",0,"R",66,"R",42,1
146296,10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,1
146296,13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",15,"R",8,"R",0,"R",0,"R",15,"R",10,1
146296,14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",15,"R",9,"R",0,"R",0,"R",15,"R",11,1
146296,17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,1
146296,20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14,"R",12,"R",0,"R",0,"R",14,"R",13,1
146296,21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14,"R",13,"R",0,"R",0,"R",14,"R",14,1
146296,22,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",3,"R",3,"R",1,"R",3,"R",90,"R",59,"R",0,"R",0,"R",95,"R",67,1
146339,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",6,"R",1,1
146339,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
146339,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"Z",0,"R",10,"R",1,1
146339,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",1,1
146339,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",7,"Z",0,"Z",0,"R",10,"R",7,1
146339,10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"Z",0,"Z",0,"R",13,"R",4,1
146339,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
146339,14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",25,"R",12,"Z",0,"Z",0,"R",28,"R",12,1
146339,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",34,"R",13,"Z",0,"Z",0,"R",38,"R",13,1
